vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-10-23T16:33:48.000,2019-10-23T16:42:56.000,1,1.26,1,N,74,262,2,7.5,1,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T15:57:10.000,2019-10-23T16:11:45.000,5,0.58,1,N,170,164,2,9.5,1,0.5,0,0,0.3,13.8,2.5
2,2019-10-23T16:16:13.000,2019-10-23T16:30:25.000,5,0.94,1,N,100,161,1,10,1,0.5,2,0,0.3,16.3,2.5
2,2019-10-23T16:36:05.000,2019-10-23T16:43:10.000,5,0.17,1,N,161,161,1,5.5,1,0.5,1.47,0,0.3,11.27,2.5
1,2019-10-23T16:22:43.000,2019-10-23T16:25:34.000,1,0.60,1,N,162,161,1,4,3.5,0.5,1.65,0,0.3,9.95,2.5
1,2019-10-23T16:31:22.000,2019-10-23T16:41:14.000,1,1.10,1,N,161,170,1,8,3.5,0.5,1,0,0.3,13.3,2.5
1,2019-10-23T16:49:39.000,2019-10-23T17:04:52.000,2,1.70,1,N,234,79,2,10.5,3.5,0.5,0,0,0.3,14.8,2.5
1,2019-10-23T16:43:12.000,2019-10-23T17:16:29.000,1,7.40,1,N,75,148,1,28.5,3.5,0.5,0,0,0.3,32.8,2.5
2,2019-10-23T16:08:21.000,2019-10-23T16:31:00.000,1,2.47,1,N,237,246,1,15,1,0.5,4.82,0,0.3,24.12,2.5
2,2019-10-23T16:40:19.000,2019-10-23T16:55:50.000,1,1.13,1,N,230,186,2,10.5,1,0.5,0,0,0.3,14.8,2.5
1,2019-10-23T16:12:57.000,2019-10-23T16:49:29.000,1,1.40,1,N,138,138,1,21,1,0.5,5,0,0.3,27.8,0
2,2019-10-23T16:00:02.000,2019-10-23T16:06:45.000,1,1.05,1,N,246,230,1,6.5,1,0.5,2.16,0,0.3,12.96,2.5
2,2019-10-23T16:08:47.000,2019-10-23T16:19:44.000,1,1.14,1,N,230,230,2,7.5,1,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T16:20:05.000,2019-10-23T17:41:53.000,1,17.64,2,N,230,132,1,52,4.5,0.5,11,6.12,0.3,76.92,2.5
2,2019-10-23T16:17:07.000,2019-10-23T16:21:22.000,1,0.58,1,N,48,48,1,4.5,1,0.5,1.32,0,0.3,10.12,2.5
2,2019-10-23T16:26:01.000,2019-10-23T16:57:46.000,1,6.51,1,N,48,88,1,26,1,0.5,9.09,0,0.3,39.39,2.5
2,2019-10-23T16:05:35.000,2019-10-23T16:11:27.000,2,1.62,1,N,231,158,2,7,1,0.5,0,0,0.3,11.3,2.5
2,2019-10-23T16:22:24.000,2019-10-23T17:09:44.000,2,4.69,1,N,158,33,1,28,1,0.5,6.46,0,0.3,38.76,2.5
1,2019-10-23T16:07:11.000,2019-10-23T16:43:42.000,1,5.20,1,N,13,230,1,24.5,3.5,0.5,5.75,0,0.3,34.55,2.5
1,2019-10-23T16:46:03.000,2019-10-23T16:58:20.000,1,1.20,1,N,161,100,2,9,3.5,0.5,0,0,0.3,13.3,2.5
2,2019-10-23T16:32:32.000,2019-10-23T16:32:35.000,1,0.16,5,N,132,264,1,66,0,0,13.26,0,0.3,79.56,0
1,2019-10-23T16:16:11.000,2019-10-23T16:24:38.000,1,1.00,1,N,233,229,1,7,3.5,0.5,2.25,0,0.3,13.55,2.5
1,2019-10-23T16:26:48.000,2019-10-23T16:34:31.000,1,1.70,1,N,229,263,2,7.5,3.5,0.5,0,0,0.3,11.8,2.5
1,2019-10-23T16:37:11.000,2019-10-23T16:49:05.000,2,1.60,1,N,263,238,1,9.5,3.5,0.5,2.76,0,0.3,16.56,2.5
1,2019-10-23T16:52:53.000,2019-10-23T17:02:22.000,1,1.60,1,N,238,166,1,8,3.5,0.5,2.45,0,0.3,14.75,2.5
2,2019-10-23T16:06:32.000,2019-10-23T17:12:30.000,1,18.18,2,N,132,68,1,52,4.5,0.5,13.18,6.12,0.3,79.1,2.5
2,2019-10-23T16:26:50.000,2019-10-23T17:05:04.000,1,14.89,1,N,132,179,2,42.5,1,0.5,0,0,0.3,44.3,0
2,2019-10-23T16:01:31.000,2019-10-23T16:16:37.000,2,4.90,1,N,13,114,2,17,1,0.5,0,0,0.3,21.3,2.5
1,2019-10-23T16:38:00.000,2019-10-23T18:07:23.000,1,16.30,2,N,261,132,1,52,7,0.5,11.95,0,0.3,71.75,2.5
1,2019-10-23T16:18:29.000,2019-10-23T16:30:06.000,1,1.50,1,N,162,141,1,9,3.5,0.5,2.65,0,0.3,15.95,2.5
1,2019-10-23T16:42:00.000,2019-10-23T16:50:41.000,2,0.90,1,N,237,161,2,7,3.5,0.5,0,0,0.3,11.3,2.5
1,2019-10-23T16:51:38.000,2019-10-23T16:56:34.000,1,0.20,1,N,161,161,2,5,3.5,0.5,0,0,0.3,9.3,2.5
2,2019-10-23T16:14:17.000,2019-10-23T17:11:58.000,1,5.65,1,N,48,125,2,31.5,1,0.5,0,0,0.3,35.8,2.5
2,2019-10-23T16:09:32.000,2019-10-23T16:25:54.000,2,5.10,1,N,141,232,1,16.5,1,0.5,4.16,0,0.3,24.96,2.5
2,2019-10-23T16:43:33.000,2019-10-23T16:52:29.000,2,1.00,1,N,79,107,1,7.5,1,0.5,3.54,0,0.3,15.34,2.5
2,2019-10-23T16:44:08.000,2019-10-23T16:55:22.000,1,2.33,1,N,239,75,2,10,1,0.5,0,0,0.3,14.3,2.5
1,2019-10-23T16:12:45.000,2019-10-23T16:28:35.000,1,1.10,1,N,68,170,1,10.5,3.5,0.5,2.22,0,0.3,17.02,2.5
1,2019-10-23T16:30:09.000,2019-10-23T17:01:31.000,1,3.70,1,N,162,211,2,20.5,3.5,0.5,0,0,0.3,24.8,2.5
2,2019-10-23T16:08:26.000,2019-10-23T16:15:59.000,3,1.15,1,N,239,236,1,7,1,0.5,1,0,0.3,12.3,2.5
2,2019-10-23T16:15:35.000,2019-10-23T17:21:58.000,1,17.56,3,N,143,1,1,77.5,1,0,22.82,12.5,0.3,114.12,0
2,2019-10-23T14:31:03.000,2019-10-23T14:43:48.000,3,13.10,1,N,144,94,2,50,1,0.5,0,0,0.3,54.3,2.5
2,2019-10-23T15:08:54.000,2019-10-23T15:21:56.000,2,1.90,1,N,161,107,1,10,1,0.5,2.86,0,0.3,17.16,2.5
2,2019-10-23T16:01:24.000,2019-10-23T16:14:46.000,1,1.08,1,N,237,162,2,9.5,1,0.5,0,0,0.3,13.8,2.5
2,2019-10-23T16:18:03.000,2019-10-23T16:30:43.000,1,1.57,1,N,162,140,1,9.5,1,0.5,2.76,0,0.3,16.56,2.5
2,2019-10-23T16:34:17.000,2019-10-23T16:50:25.000,1,2.00,1,N,140,143,1,12,1,0.5,3.26,0,0.3,19.56,2.5
1,2019-10-23T16:04:41.000,2019-10-23T17:26:49.000,1,17.20,2,N,113,132,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,2019-10-23T16:26:23.000,2019-10-23T16:31:52.000,2,0.50,1,N,236,236,2,5,3.5,0.5,0,0,0.3,9.3,2.5
1,2019-10-23T16:32:33.000,2019-10-23T16:41:42.000,1,1.40,1,N,236,263,1,7.5,3.5,0.5,2.35,0,0.3,14.15,2.5
1,2019-10-23T16:56:34.000,2019-10-23T17:12:15.000,2,1.60,1,N,43,142,1,10.5,3.5,0.5,2.95,0,0.3,17.75,2.5
2,2019-10-23T16:00:55.000,2019-10-23T16:19:39.000,1,2.52,1,N,230,158,2,13,1,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:21:55.000,2019-10-23T16:52:22.000,1,2.86,1,N,158,232,1,19,1,0.5,3,0,0.3,26.3,2.5
1,2019-10-23T16:06:15.000,2019-10-23T17:03:18.000,1,17.50,2,N,132,161,1,52,7,0.5,5,6.12,0.3,70.92,2.5
2,2019-10-23T16:09:21.000,2019-10-23T16:19:23.000,1,1.02,1,N,163,48,2,8,1,0.5,0,0,0.3,12.3,2.5
2,2019-10-23T16:38:27.000,2019-10-23T17:36:58.000,1,9.85,1,N,230,138,1,39.5,1,0.5,9.98,6.12,0.3,59.9,2.5
2,2019-10-23T16:18:47.000,2019-10-23T17:01:09.000,1,4.03,1,N,230,231,1,25.5,1,0.5,7.45,0,0.3,37.25,2.5
2,2019-10-23T16:51:25.000,2019-10-23T17:47:42.000,5,6.57,1,N,68,80,1,35,1,0.5,5,6.12,0.3,50.42,2.5
2,2019-10-23T16:12:02.000,2019-10-23T16:21:06.000,2,1.05,1,N,230,142,2,7.5,1,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T16:40:41.000,2019-10-23T16:54:57.000,2,3.07,1,N,141,226,2,13,1,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:18:13.000,2019-10-23T16:45:56.000,2,3.46,1,N,211,181,1,18.5,1,0.5,4.56,0,0.3,27.36,2.5
1,2019-10-23T16:48:53.000,2019-10-23T18:11:01.000,1,17.50,2,N,132,186,1,52,7,0.5,4.08,6.12,0.3,70,2.5
2,2019-10-23T16:04:36.000,2019-10-23T16:04:54.000,2,0.00,5,N,132,132,1,78,0,0.5,0,0,0.3,78.8,0
2,2019-10-23T15:59:54.000,2019-10-23T16:03:15.000,1,0.49,1,N,43,239,1,4.5,1,0.5,1.76,0,0.3,10.56,2.5
2,2019-10-23T16:12:50.000,2019-10-23T16:30:23.000,1,1.87,1,N,239,237,1,12,1,0.5,3.26,0,0.3,19.56,2.5
2,2019-10-23T16:32:15.000,2019-10-23T18:05:14.000,1,12.79,1,N,237,138,1,44,1,0.5,10.88,6.12,0.3,65.3,2.5
1,2019-10-23T16:17:38.000,2019-10-23T17:31:41.000,2,18.20,2,N,132,170,1,52,7,0.5,19.78,6.12,0.3,85.7,2.5
2,2019-10-23T16:33:55.000,2019-10-23T16:38:26.000,1,0.60,1,N,236,236,1,5,1,0.5,0.93,0,0.3,10.23,2.5
2,2019-10-23T16:43:00.000,2019-10-23T16:49:16.000,1,1.33,1,N,263,75,2,6.5,1,0.5,0,0,0.3,10.8,2.5
1,2019-10-23T16:27:15.000,2019-10-23T17:11:31.000,2,14.10,4,N,132,265,2,57.5,1,0.5,0,0,0.3,59.3,0
2,2019-10-23T16:29:38.000,2019-10-23T17:31:34.000,1,8.56,1,N,138,48,1,42.5,1,0.5,10.58,6.12,0.3,63.5,2.5
2,2019-10-23T16:30:32.000,2019-10-23T16:39:47.000,1,1.04,1,N,237,233,2,7.5,1,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T16:39:30.000,2019-10-23T16:39:32.000,1,0.00,5,N,132,264,1,65,0,0.5,13.16,0,0.3,78.96,0
1,2019-10-23T16:25:36.000,2019-10-23T16:39:49.000,1,2.50,1,N,116,238,2,12,3.5,0.5,0,0,0.3,16.3,2.5
1,2019-10-23T16:16:41.000,2019-10-23T16:38:39.000,2,1.30,1,N,142,162,1,13.5,3.5,0.5,3.55,0,0.3,21.35,2.5
1,2019-10-23T16:57:01.000,2019-10-23T17:06:49.000,1,1.10,1,N,170,107,1,8,3.5,0.5,1,0,0.3,13.3,2.5
2,2019-10-23T16:15:47.000,2019-10-23T16:36:23.000,1,1.84,1,N,161,236,1,13,1,0.5,3.46,0,0.3,20.76,2.5
2,2019-10-23T16:56:59.000,2019-10-23T17:03:05.000,1,0.87,1,N,161,170,1,6,1,0.5,2.58,0,0.3,12.88,2.5
2,2019-10-23T16:50:07.000,2019-10-23T17:06:00.000,1,1.45,1,N,237,162,2,11,1,0.5,0,0,0.3,15.3,2.5
1,2019-10-23T16:24:45.000,2019-10-23T17:30:41.000,1,17.30,2,N,132,161,1,52,7,0.5,13.15,6.12,0.3,79.07,2.5
1,2019-10-23T16:15:30.000,2019-10-23T16:22:07.000,1,1.10,1,N,161,142,1,6.5,3.5,0.5,2.15,0,0.3,12.95,2.5
1,2019-10-23T16:23:58.000,2019-10-23T16:30:22.000,1,0.90,1,N,142,239,2,6,3.5,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:56:48.000,2019-10-23T17:02:32.000,2,1.15,1,N,151,239,2,6,1,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:13:33.000,2019-10-23T16:27:22.000,1,1.49,1,N,237,170,1,10,1,0.5,2.86,0,0.3,17.16,2.5
2,2019-10-23T16:44:50.000,2019-10-23T16:56:54.000,1,1.02,1,N,164,230,1,8.5,1,0.5,3.84,0,0.3,16.64,2.5
2,2019-10-23T16:59:16.000,2019-10-23T17:09:07.000,1,0.81,1,N,230,50,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5
2,2019-10-23T16:21:40.000,2019-10-23T16:38:17.000,1,2.72,1,N,246,161,2,13,1,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:42:13.000,2019-10-23T16:59:37.000,1,1.70,1,N,161,236,2,12,1,0.5,0,0,0.3,16.3,2.5
2,2019-10-23T16:31:02.000,2019-10-23T16:50:34.000,1,1.16,1,N,90,170,1,12,1,0.5,3.26,0,0.3,19.56,2.5
2,2019-10-23T16:51:13.000,2019-10-23T17:19:05.000,1,2.51,1,N,170,142,1,17.5,1,0.5,4.36,0,0.3,26.16,2.5
2,2019-10-23T16:02:55.000,2019-10-23T17:17:19.000,1,10.91,1,N,230,138,1,47,0,0.5,5,6.12,0.3,61.42,2.5
2,2019-10-23T16:01:14.000,2019-10-23T17:07:37.000,1,10.75,1,N,138,230,1,47.5,1,0.5,11.58,6.12,0.3,69.5,2.5
1,2019-10-23T16:39:02.000,2019-10-23T16:59:13.000,1,3.90,1,N,107,262,2,14.5,3.5,0.5,0,0,0.3,18.8,2.5
2,2019-10-23T16:17:24.000,2019-10-23T16:27:57.000,1,1.55,1,N,151,143,2,9,1,0.5,0,0,0.3,13.3,2.5
2,2019-10-23T16:49:45.000,2019-10-23T17:13:50.000,1,2.66,1,N,239,237,1,16.5,1,0.5,3,0,0.3,23.8,2.5
2,2019-10-23T16:30:10.000,2019-10-23T16:41:08.000,1,1.26,1,N,50,68,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5
2,2019-10-23T16:42:55.000,2019-10-23T16:56:20.000,1,1.76,1,N,186,249,1,10,1,0.5,2.86,0,0.3,17.16,2.5
1,2019-10-23T16:10:24.000,2019-10-23T16:24:22.000,1,1.30,1,N,249,164,1,10,3.5,0.5,0,0,0.3,14.3,2.5
1,2019-10-23T16:04:17.000,2019-10-23T17:39:37.000,1,19.10,5,N,230,132,2,65,0,0,0,0,0.3,65.3,0
2,2019-10-23T16:22:22.000,2019-10-23T16:26:14.000,1,0.53,1,N,74,41,2,4,1,0.5,0,0,0.3,5.8,0
1,2019-10-23T16:12:14.000,2019-10-23T16:29:09.000,0,3.40,1,N,43,41,1,14,3.5,0.5,4.58,0,0.3,22.88,2.5
2,2019-10-23T16:02:17.000,2019-10-23T16:08:43.000,2,0.57,1,N,237,237,1,5.5,1,0.5,1.96,0,0.3,11.76,2.5
2,2019-10-23T16:20:22.000,2019-10-23T16:31:17.000,2,1.29,1,N,43,140,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5
2,2019-10-23T16:36:33.000,2019-10-23T16:43:08.000,2,0.55,1,N,140,237,1,5.5,1,0.5,1.96,0,0.3,11.76,2.5
2,2019-10-23T16:48:07.000,2019-10-23T17:05:41.000,2,3.31,1,N,237,151,1,14,1,0.5,3.66,0,0.3,21.96,2.5
2,2019-10-23T16:28:28.000,2019-10-23T16:41:43.000,1,1.76,1,N,161,237,1,10,1,0.5,2.14,0,0.3,16.44,2.5
2,2019-10-23T16:44:09.000,2019-10-23T16:52:20.000,1,1.59,1,N,237,239,1,7.5,1,0.5,1.18,0,0.3,12.98,2.5
2,2019-10-23T16:04:47.000,2019-10-23T16:15:54.000,2,1.63,1,N,162,236,1,9.5,1,0.5,3.45,0,0.3,17.25,2.5
2,2019-10-23T16:29:08.000,2019-10-23T16:47:42.000,2,3.74,1,N,237,246,1,15,1,0.5,4.82,0,0.3,24.12,2.5
1,2019-10-23T16:05:28.000,2019-10-23T17:06:43.000,1,19.50,2,N,132,236,2,52,2.5,0.5,0,6.12,0.3,61.42,0
2,2019-10-23T15:57:33.000,2019-10-23T16:03:34.000,6,0.62,1,N,237,162,1,5.5,1,0.5,0.7,0,0.3,10.5,2.5
2,2019-10-23T16:12:19.000,2019-10-23T16:34:20.000,6,1.92,1,N,161,68,1,13.5,1,0.5,0,0,0.3,17.8,2.5
2,2019-10-23T16:12:18.000,2019-10-23T16:19:18.000,3,0.52,1,N,164,137,1,6,1,0.5,2.06,0,0.3,12.36,2.5
2,2019-10-23T16:36:18.000,2019-10-23T16:46:45.000,2,1.06,1,N,140,237,2,8,1,0.5,0,0,0.3,12.3,2.5
2,2019-10-23T16:53:15.000,2019-10-23T17:01:30.000,2,1.51,1,N,236,239,1,7.5,1,0.5,2.95,0,0.3,14.75,2.5
2,2019-10-23T16:01:55.000,2019-10-23T16:55:03.000,2,6.44,1,N,186,146,2,33,1,0.5,0,0,0.3,37.3,2.5
1,2019-10-23T16:15:49.000,2019-10-23T16:23:09.000,1,1.00,1,N,79,79,1,6.5,3.5,0.5,2.15,0,0.3,12.95,2.5
1,2019-10-23T16:27:15.000,2019-10-23T16:32:16.000,2,0.50,1,N,107,234,1,5,3.5,0.5,1.4,0,0.3,10.7,2.5
1,2019-10-23T16:39:49.000,2019-10-23T17:02:47.000,1,2.50,1,N,186,229,1,15.5,3.5,0.5,3.95,0,0.3,23.75,2.5
1,2019-10-23T16:35:43.000,2019-10-23T16:49:56.000,2,1.50,1,N,13,87,1,10.5,3.5,0.5,1,0,0.3,15.8,2.5
1,2019-10-23T16:53:50.000,2019-10-23T17:16:01.000,1,4.00,1,N,87,181,1,16,3.5,0.5,6.05,0,0.3,26.35,2.5
1,2019-10-23T16:50:48.000,2019-10-23T17:14:53.000,4,2.80,1,N,230,114,1,16,3.5,0.5,4.05,0,0.3,24.35,2.5
2,2019-10-23T16:35:30.000,2019-10-23T16:41:01.000,1,0.54,1,N,161,170,1,5,1,0.5,2.79,0,0.3,12.09,2.5
2,2019-10-23T16:47:06.000,2019-10-23T16:50:38.000,1,0.53,1,N,164,234,1,4.5,1,0.5,1.76,0,0.3,10.56,2.5
2,2019-10-23T16:59:28.000,2019-10-23T16:59:32.000,1,0.00,2,N,234,234,2,52,4.5,0.5,0,0,0.3,59.8,2.5
1,2019-10-23T16:06:06.000,2019-10-23T16:43:31.000,1,5.60,1,N,239,170,1,26,3.5,0.5,4,0,0.3,34.3,2.5
1,2019-10-23T16:45:58.000,2019-10-23T17:00:54.000,1,1.30,1,N,170,233,2,10.5,3.5,0.5,0,0,0.3,14.8,2.5
2,2019-10-23T16:00:04.000,2019-10-23T16:09:57.000,1,0.76,1,N,90,246,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2019-10-23T16:46:50.000,2019-10-23T17:08:00.000,5,6.48,1,N,132,76,2,22.5,1,0.5,0,0,0.3,24.3,0
2,2019-10-23T16:05:58.000,2019-10-23T16:30:48.000,2,2.40,1,N,100,79,2,16,1,0.5,0,0,0.3,20.3,2.5
2,2019-10-23T16:43:20.000,2019-10-23T16:43:32.000,1,0.02,1,N,137,137,2,2.5,1,0.5,0,0,0.3,6.8,2.5
2,2019-10-23T16:44:04.000,2019-10-23T18:08:18.000,1,15.73,3,N,137,1,2,81.5,1,0,0,12.5,0.3,95.3,0
1,2019-10-23T16:17:30.000,2019-10-23T16:55:25.000,1,4.50,1,N,42,161,1,24.5,3.5,0.5,5.75,0,0.3,34.55,2.5
1,2019-10-23T16:15:06.000,2019-10-23T16:24:48.000,1,1.40,1,N,234,158,1,8,3.5,0.5,3.05,0,0.3,15.35,2.5
1,2019-10-23T16:31:18.000,2019-10-23T16:33:52.000,1,0.40,1,N,249,113,1,4,3.5,0.5,1.66,0,0.3,9.96,2.5
1,2019-10-23T16:43:38.000,2019-10-23T16:52:30.000,1,0.40,1,N,144,231,1,6.5,3.5,0.5,1,0,0.3,11.8,2.5
2,2019-10-23T16:37:49.000,2019-10-23T17:22:36.000,1,8.33,1,N,138,164,2,34.5,1,0.5,0,6.12,0.3,44.92,2.5
1,2019-10-23T16:05:29.000,2019-10-23T16:21:23.000,3,0.70,1,N,164,170,2,10.5,3.5,0.5,0,0,0.3,14.8,2.5
1,2019-10-23T16:25:02.000,2019-10-23T16:39:45.000,1,1.30,1,N,170,237,1,10,3.5,0.5,4.25,0,0.3,18.55,2.5
2,2019-10-23T16:48:42.000,2019-10-23T17:03:15.000,1,1.95,1,N,140,75,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:41:26.000,2019-10-23T17:29:02.000,1,11.74,1,N,132,61,1,41,1,0.5,9.06,0,0.3,54.36,2.5
2,2019-10-23T16:07:42.000,2019-10-23T16:39:52.000,1,14.69,5,N,132,226,2,65,0,0.5,0,0,0.3,65.8,0
1,2019-10-23T16:37:21.000,2019-10-23T16:42:41.000,1,1.20,1,N,231,158,3,6.5,3.5,0.5,0,0,0.3,10.8,2.5
1,2019-10-23T16:48:23.000,2019-10-23T17:08:03.000,1,1.30,1,N,68,68,2,13,3.5,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:22:35.000,2019-10-23T16:54:50.000,1,13.35,1,N,132,155,2,39,1,0.5,0,0,0.3,40.8,0
2,2019-10-23T16:07:04.000,2019-10-23T16:30:45.000,1,2.79,1,N,237,234,1,16,1,0.5,3,0,0.3,23.3,2.5
2,2019-10-23T16:16:53.000,2019-10-23T16:25:34.000,1,0.80,1,N,170,230,1,7,1,0.5,2.26,0,0.3,13.56,2.5
2,2019-10-23T16:26:42.000,2019-10-23T16:39:33.000,1,1.51,1,N,230,246,1,9.5,1,0.5,2.76,0,0.3,16.56,2.5
2,2019-10-23T16:47:23.000,2019-10-23T17:17:15.000,1,3.01,1,N,246,144,2,18.5,1,0.5,0,0,0.3,22.8,2.5
2,2019-10-23T16:01:04.000,2019-10-23T17:03:11.000,6,13.18,1,N,138,265,1,49.5,1,0.5,10.26,0,0.3,61.56,0
1,2019-10-23T16:00:19.000,2019-10-23T16:15:23.000,2,3.40,1,Y,13,66,1,13.5,3.5,0.5,3.55,0,0.3,21.35,2.5
1,2019-10-23T16:24:24.000,2019-10-23T16:41:03.000,2,1.40,1,N,231,148,2,11.5,3.5,0.5,0,0,0.3,15.8,2.5
1,2019-10-23T16:42:48.000,2019-10-23T17:10:40.000,2,3.20,1,N,144,161,2,18.5,3.5,0.5,0,0,0.3,22.8,2.5
2,2019-10-23T16:13:42.000,2019-10-23T17:27:26.000,1,14.77,1,N,132,17,1,54.5,1,0.5,11.26,0,0.3,67.56,0
2,2019-10-23T16:19:35.000,2019-10-23T16:29:40.000,1,1.88,1,N,246,48,1,9,1,0.5,2.66,0,0.3,15.96,2.5
2,2019-10-23T16:44:50.000,2019-10-23T17:10:01.000,1,3.79,1,N,100,263,2,17.5,1,0.5,0,0,0.3,21.8,2.5
1,2019-10-23T16:00:39.000,2019-10-23T16:13:06.000,2,0.90,1,N,237,162,1,8.5,3.5,0.5,1.92,0,0.3,14.72,2.5
1,2019-10-23T16:17:03.000,2019-10-23T17:37:40.000,2,16.90,2,N,162,132,2,52,7,0.5,0,6.12,0.3,65.92,2.5
1,2019-10-23T16:01:02.000,2019-10-23T16:15:04.000,1,2.50,1,N,186,43,1,12,3.5,0.5,3.25,0,0.3,19.55,2.5
1,2019-10-23T16:29:02.000,2019-10-23T16:40:52.000,1,1.60,1,Y,238,236,2,9.5,3.5,0.5,0,0,0.3,13.8,2.5
1,2019-10-23T16:46:11.000,2019-10-23T16:49:17.000,1,0.40,1,N,264,263,2,4,3.5,0.5,0,0,0.3,8.3,2.5
1,2019-10-23T16:53:31.000,2019-10-23T17:04:41.000,1,1.90,1,N,236,239,2,9.5,3.5,0.5,0,0,0.3,13.8,2.5
2,2019-10-23T16:11:10.000,2019-10-23T16:23:11.000,5,1.91,1,N,246,50,1,10,1,0.5,2.86,0,0.3,17.16,2.5
1,2019-10-23T16:29:26.000,2019-10-23T16:32:38.000,0,0.40,1,N,161,161,1,4,3.5,0.5,2.45,0,0.3,10.75,2.5
1,2019-10-23T16:57:18.000,2019-10-23T17:03:12.000,0,1.00,1,N,224,107,1,6,3.5,0.5,1.5,0,0.3,11.8,2.5
2,2019-10-23T16:00:21.000,2019-10-23T16:03:08.000,2,0.43,1,N,90,90,2,4,1,0.5,0,0,0.3,8.3,2.5
2,2019-10-23T16:08:03.000,2019-10-23T16:18:00.000,1,0.96,1,N,249,231,1,7.5,1,0.5,1,0,0.3,12.8,2.5
2,2019-10-23T16:04:13.000,2019-10-23T16:04:48.000,1,0.00,1,N,162,162,2,2.5,1,0.5,0,0,0.3,6.8,2.5
2,2019-10-23T16:05:00.000,2019-10-23T17:24:44.000,1,17.09,2,N,162,132,2,52,4.5,0.5,0,6.12,0.3,65.92,2.5
2,2019-10-23T16:05:15.000,2019-10-23T16:18:35.000,2,1.87,1,N,43,142,1,10.5,1,0.5,2.96,0,0.3,17.76,2.5
2,2019-10-23T16:23:34.000,2019-10-23T16:31:52.000,2,0.60,1,N,142,163,1,6.5,1,0.5,1.3,0,0.3,12.1,2.5
2,2019-10-23T16:43:32.000,2019-10-23T17:00:30.000,2,1.58,1,N,161,234,1,11.5,1,0.5,3.16,0,0.3,18.96,2.5
2,2019-10-23T16:11:13.000,2019-10-23T16:13:51.000,2,0.51,1,N,142,143,1,4,1,0.5,1.2,0,0.3,9.5,2.5
2,2019-10-23T16:25:51.000,2019-10-23T16:45:24.000,3,2.50,1,N,230,114,2,13.5,1,0.5,0,0,0.3,17.8,2.5
2,2019-10-23T16:10:16.000,2019-10-23T16:15:04.000,1,0.51,1,N,236,236,1,5,1,0.5,1.4,0,0.3,10.7,2.5
2,2019-10-23T16:03:21.000,2019-10-23T16:31:44.000,3,3.36,1,N,230,114,2,18,1,0.5,0,0,0.3,22.3,2.5
2,2019-10-23T16:48:58.000,2019-10-23T16:53:06.000,3,0.60,1,N,249,113,1,5,1,0.5,2.32,0,0.3,11.62,2.5
2,2019-10-23T16:06:29.000,2019-10-23T16:24:24.000,3,1.36,1,N,68,224,1,11.5,1,0.5,3.16,0,0.3,18.96,2.5
2,2019-10-23T16:32:52.000,2019-10-23T16:45:30.000,1,1.92,1,N,233,140,2,10,1,0.5,0,0,0.3,14.3,2.5
2,2019-10-23T16:48:52.000,2019-10-23T16:57:22.000,1,1.19,1,N,262,236,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5
1,2019-10-23T16:18:11.000,2019-10-23T16:40:13.000,1,9.20,5,N,132,93,2,21,0,0,0,0,0.3,21.3,0
2,2019-10-23T16:30:38.000,2019-10-23T17:13:18.000,5,4.55,1,N,166,140,2,26,1,0.5,0,0,0.3,30.3,2.5
1,2019-10-23T16:19:39.000,2019-10-23T17:18:26.000,1,10.60,1,Y,138,33,1,41.5,1,0.5,12.95,0,0.3,56.25,0
2,2019-10-23T16:43:15.000,2019-10-23T17:13:41.000,1,3.16,1,N,125,233,1,20,1,0.5,3,0,0.3,27.3,2.5
1,2019-10-23T16:45:23.000,2019-10-23T16:56:20.000,1,1.30,1,N,186,158,1,8.5,3.5,0.5,3.8,0,0.3,16.6,2.5
2,2019-10-23T16:24:46.000,2019-10-23T16:40:13.000,1,2.67,1,N,137,262,2,12,1,0.5,0,0,0.3,16.3,2.5
2,2019-10-23T16:49:03.000,2019-10-23T17:04:57.000,1,1.80,1,N,140,161,1,11,1,0.5,4.59,0,0.3,19.89,2.5
2,2019-10-23T16:01:39.000,2019-10-23T16:31:14.000,1,5.16,1,N,45,141,2,22,1,0.5,0,0,0.3,26.3,2.5
