year,month,day_of_month,day_of_week,departure_time,arrival_time,carrier,flight_number,total_flight_time,origin_airport,dest_airport,distance,delay
2007,2,11,7,1636,1739,XE,2974,68,CLE,MDT,280,1
2007,11,11,7,2030,2150,MQ,3153,65,SJC,SNA,342,55
2007,8,28,2,1400,1512,US,51,69,FAT,LAS,258,-3
2007,8,28,2,620,730,US,981,59,BUF,DCA,296,-24
2007,9,23,7,1540,1725,F9,356,211,TPA,DEN,1506,3
2007,9,1,6,615,759,CO,151,173,RDU,IAH,1043,4
2007,5,15,2,1000,1312,XE,2307,128,IAH,JAX,817,-3
2007,11,4,7,1625,1713,NW,1163,47,LIT,MEM,129,3
2007,11,29,4,1825,2126,CO,1792,170,EWR,MCO,938,-7
2007,4,12,4,2140,2220,OO,6061,41,LAX,SBA,89,24
2007,6,25,1,1355,1522,OO,5619,92,SFO,MFR,329,11
2007,11,14,3,1945,2045,AA,2211,67,AUS,DFW,190,4
2007,7,13,5,1611,1832,OH,5637,126,JFK,DTW,508,-15
2007,6,17,7,1606,1638,OO,5740,37,YUM,IPL,58,-2
2007,4,23,1,1955,2127,EV,4922,78,SMF,LAX,373,-14
2007,1,7,7,1137,1247,OO,6473,149,ABQ,LAX,677,11
2007,7,1,7,620,739,NW,348,75,MSY,MEM,349,-9
2007,8,25,6,755,853,UA,429,112,MDT,ORD,594,-7
2007,11,6,2,1840,2055,EV,4557,143,ATL,EWR,745,20
2007,9,21,5,950,1153,DL,649,303,ATL,SFO,2139,0
2007,11,21,3,2115,2240,WN,3491,81,MDW,OMA,423,48
2007,9,30,7,1930,2215,WN,1169,143,PVD,MCO,1073,-22
2007,11,25,7,1020,1224,US,1837,124,PHL,CLT,448,7
2007,8,14,2,1235,1436,NW,1755,115,JFK,DTW,508,-16
2007,3,13,2,55,536,DL,636,166,DEN,ATL,1199,0
2007,12,10,1,1525,1859,OH,5176,140,SAT,CVG,1024,-14
2007,2,8,4,1635,1945,US,656,303,DCA,PHX,1979,33
2007,1,10,3,1450,1800,AA,362,128,ORD,LGA,733,-8
2007,8,8,3,1120,1633,DL,1674,211,ELP,ATL,1282,21
2007,9,11,2,613,733,OO,6435,204,SAT,LAX,1210,-2
2007,10,4,4,555,709,US,995,60,RIC,CLT,256,-18
2007,4,21,6,1815,2059,UA,392,106,ORD,MDT,594,4
2007,4,12,4,1220,1320,MQ,4571,73,BGR,BOS,201,22
2007,11,21,3,1725,1722,OO,3941,48,ATL,BHM,134,2
2007,9,1,6,1415,1455,WN,274,88,MCI,DEN,533,-14
2007,10,14,7,1955,35,WN,2879,155,LAS,OMA,1099,22
2007,10,30,2,1440,1557,XE,2350,70,SYR,CLE,317,-20
2007,5,2,3,1330,1630,AA,626,198,FLL,LGA,1076,54
2007,2,26,1,638,840,FL,461,108,BWI,ATL,576,-17
2007,5,6,7,1342,1424,AS,61,51,CDV,ANC,160,5
2007,4,1,7,1235,1345,WN,549,74,LAS,PHX,256,5
2007,8,4,6,735,1045,WN,1839,117,MDW,PVD,842,-11
2007,7,18,3,1515,1625,MQ,3148,64,SJC,LAX,308,16
2007,10,11,4,715,815,WN,363,56,BUR,LAS,223,-2
2007,2,11,7,1620,1910,AA,1428,97,ORD,RDU,647,-20
2007,12,24,1,1045,1233,UA,344,103,SFO,PDX,550,6
2007,11,11,7,900,1230,HA,43,308,SJC,HNL,2416,-24
2007,11,9,5,2205,2358,US,1518,103,CLT,BDL,644,3
2007,6,21,4,915,1035,MQ,4078,89,ORD,BNA,409,3
2007,7,6,5,2130,2240,WN,2591,179,STL,PHX,1262,2
2007,12,2,7,1230,1357,UA,487,173,PHL,ORD,678,70
2007,5,19,6,825,1024,XE,2242,179,RDU,IAH,1043,-8
2007,3,13,2,1845,2136,NW,562,105,DEN,MSP,680,-11
2007,9,30,7,800,1049,FL,565,157,SWF,MCO,989,-22
2007,11,3,6,620,743,XE,2866,76,ORF,EWR,284,-13
2007,2,16,5,1935,2142,XE,2816,76,MDW,CLE,307,1
2007,5,24,4,1940,2040,MQ,3638,56,LBB,DFW,282,125
2007,11,9,5,1500,1629,DL,1153,94,ATL,DAY,432,4
2007,7,12,4,1050,1155,WN,203,65,LAX,LAS,236,2
2007,2,2,5,915,1125,WN,875,177,MDW,ABQ,1121,-11
2007,4,13,5,705,937,DL,940,142,ATL,BOS,946,2
2007,11,29,4,1855,2055,MQ,3436,110,PNS,DFW,604,-15
2007,7,19,4,1920,2056,OO,5806,92,BZN,DEN,525,134
2007,5,8,2,1850,2026,OH,5413,103,BOS,BWI,370,7
2007,12,28,5,1705,1830,B6,7,90,BUF,JFK,301,0
2007,10,17,3,2101,2342,NW,764,91,MSP,DTW,528,-11
2007,3,10,6,1305,1408,OO,3847,62,SLC,MTJ,268,7
2007,12,30,7,1755,1940,OO,3748,189,MCI,SLC,919,82
2007,3,12,1,1435,1930,AA,540,178,SAN,DFW,1171,6
2007,8,24,5,910,1010,WN,1583,52,FLL,TPA,197,-9
2007,3,14,3,1545,1830,F9,858,97,PHX,DEN,602,15
2007,8,4,6,1645,2108,AS,96,192,ANC,SEA,1449,26
2007,3,15,4,805,1015,EV,4806,61,VPS,ATL,264,-15
2007,7,14,6,1040,1145,MQ,4740,54,DCA,JFK,213,41
2007,7,11,3,945,1050,9E,5767,56,MEM,JAN,189,68
2007,11,27,2,1153,1408,FL,207,137,MCO,CAK,860,-2
2007,4,24,2,1455,1750,B6,1242,159,TPA,BOS,1185,498
2007,12,19,3,847,940,OO,5487,60,SBA,LAX,89,53
2007,11,26,1,1116,1445,XE,2956,132,OKC,CLE,948,-21
2007,3,4,7,1515,1610,WN,2230,104,ABQ,SAN,628,4
2007,6,14,4,1245,1840,AA,1840,231,PDX,ORD,1739,-9
2007,12,25,2,1550,1709,EV,4391,119,ATL,OKC,761,-17
2007,4,24,2,1117,1349,FL,396,145,RSW,IND,946,-17
2007,1,13,6,1258,1525,AS,432,150,SEA,BUR,937,4
2007,12,20,4,1340,1650,AA,1822,129,DFW,DAY,861,5
2007,12,10,1,600,750,AA,640,223,DTW,DFW,987,53
2007,3,21,3,1330,1643,EV,4330,133,OMA,ATL,821,10
2007,4,4,3,1935,2030,OO,6383,119,TYS,ORD,475,117
2007,12,12,3,840,925,WN,831,102,CLE,STL,487,-3
2007,5,31,4,1230,1443,YV,2661,70,BHM,CLT,351,-8
2007,6,4,1,1150,1426,DL,1467,170,MCO,BDL,1050,56
2007,5,25,5,2035,2205,AS,387,102,SAN,SFO,447,66
2007,3,23,5,1955,20,WN,288,146,PHX,MCI,1044,71
2007,9,7,5,2050,2156,OH,5163,121,CVG,FSD,701,-5
2007,5,2,3,800,1055,CO,189,173,CLE,MIA,1080,-11
2007,9,27,4,1130,1300,WN,3285,85,TUS,LAX,451,39
2007,2,11,7,955,1100,OO,3703,90,SLC,TWF,175,22
2007,5,16,3,600,720,MQ,4413,148,HPN,ORD,738,5
2007,10,23,2,1851,2040,EV,4377,105,PIT,ATL,526,88
2007,1,25,4,1136,1235,NW,753,106,DTW,MSP,528,-4
2007,1,28,7,1840,1900,WN,2532,76,BOI,SEA,399,-1
2007,9,26,3,1110,1326,US,1679,120,BOS,CLT,728,-20
2007,7,5,4,2000,2324,B6,629,265,JFK,HOU,1428,56
2007,11,21,3,1010,1240,WN,783,89,OAK,BOI,511,5
2007,11,21,3,1840,2055,AA,2493,232,MIA,DFW,1121,33
2007,8,15,3,1550,1744,XE,2695,130,IAH,BHM,562,13
2007,3,19,1,1103,1335,UA,405,273,BOS,DEN,1754,5
2007,1,10,3,1825,2002,OH,5093,132,PIT,JFK,340,30
2007,3,6,2,1425,1725,CO,1618,172,EWR,TPA,998,-9
2007,5,17,4,1100,1555,CO,382,206,IAH,BOS,1597,-31
2007,8,18,6,700,1038,NW,362,148,MSP,JFK,1028,-15
2007,3,10,6,1735,1835,MQ,3214,62,ABI,DFW,158,-9
2007,4,29,7,1820,1935,WN,963,68,SMF,ONT,389,31
2007,7,25,3,905,1125,AA,429,134,MSP,DFW,852,-11
2007,4,17,2,1158,1255,9E,4715,112,DTW,DLH,541,-7
2007,8,6,1,645,923,DL,1858,158,MCO,JFK,944,0
2007,6,11,1,1710,1820,WN,2249,120,PHL,BNA,675,163
2007,8,29,3,1340,1530,MQ,4450,111,CLE,JFK,425,28
2007,12,5,3,2100,2337,NW,764,105,MSP,DTW,528,2
2007,6,24,7,800,858,OO,6259,59,ORD,PIA,130,9
2007,9,22,6,1337,1529,NW,1565,106,MEM,SAT,625,-3
2007,3,28,3,1423,1601,NW,233,101,DCA,DTW,405,-7
2007,1,29,1,1810,1950,AA,1513,155,ORD,DEN,888,54
2007,2,21,3,1620,1725,XE,2225,88,EWR,PVD,160,34
2007,7,2,1,2107,2334,UA,1168,72,ORD,PIT,412,-13
2007,3,6,2,810,1044,FL,268,144,DTW,TPA,983,-17
2007,7,15,7,1220,1424,XE,2484,185,EWR,MCI,1092,-3
2007,9,7,5,815,1207,UA,1689,261,IAD,SJU,1571,28
2007,3,14,3,820,915,MQ,3925,45,ORD,MLI,139,-13
2007,8,21,2,1540,1647,YV,7495,112,IAD,RDU,224,108
2007,3,6,2,1900,2020,AA,1798,66,LAX,SFO,337,-3
2007,3,18,7,2215,35,UA,390,82,DEN,OMA,472,1
2007,10,11,4,1734,1930,FL,520,128,MIA,ATL,595,19
2007,1,9,2,1521,1634,NW,1007,72,DTW,IND,231,-6
2007,5,27,7,1320,1425,OH,4949,57,CVG,CHA,278,-8
2007,11,23,5,1627,1809,US,385,86,LAS,SMF,397,-22
2007,8,15,3,1320,1417,CO,379,54,IAH,SAT,191,-6
2007,8,30,4,1910,2100,F9,673,219,MCO,DEN,1545,-8
2007,1,16,2,1845,2010,WN,2162,77,PVD,PHL,238,-10
2007,5,27,7,1239,1427,9E,3761,126,RIC,DTW,456,13
2007,10,21,7,1055,1224,CO,1443,94,RDU,EWR,416,1
2007,1,7,7,759,1057,UA,638,111,ORD,EWR,719,2
2007,4,5,4,1530,1815,AS,467,156,PSP,SEA,987,-13
2007,12,23,7,835,1000,WN,207,140,SAT,PHX,843,-8
2007,8,31,5,1847,2010,OO,6602,152,MEM,DEN,872,9
2007,12,8,6,1025,1510,F9,623,168,DEN,DTW,1123,25
2007,9,1,6,1932,40,NW,772,181,LAS,MSP,1300,-14
2007,6,24,7,930,1235,B6,375,172,LGA,FLL,1076,-20
2007,6,26,2,1815,118,NW,216,248,SEA,DTW,1927,6
2007,9,5,3,1600,1855,B6,136,172,RSW,JFK,1074,-8
2007,4,16,1,822,832,DL,672,68,ATL,PNS,272,-4
2007,7,22,7,1855,2217,XE,2229,134,IAH,LEX,828,-9
2007,7,26,4,2026,438,UA,68,311,LIH,LAX,2615,0
2007,8,21,2,1629,2029,NW,1062,200,SAT,DTW,1215,15
2007,12,7,5,1410,1555,CO,325,105,EWR,CLE,404,-4
2007,10,8,1,1615,1800,9E,2936,99,ABE,DTW,424,-7
2007,6,16,6,1202,1252,9E,5830,38,DTW,FWA,128,-15
2007,3,31,6,1415,1654,CO,428,253,EWR,DEN,1605,5
2007,12,7,5,2330,705,US,278,252,LAS,BWI,2106,-5
2007,8,26,7,1000,1159,EV,4553,115,DTW,ATL,594,-8
2007,10,1,1,1600,1910,AA,1281,221,BOS,DFW,1562,-29
2007,12,2,7,920,1128,DL,1444,124,CVG,TPA,773,-8
2007,3,29,4,1038,1249,FL,995,119,PIT,MCO,834,-20
2007,4,6,5,1937,2217,US,587,154,PHX,GEG,1020,-1
2007,8,4,6,930,1055,9E,5786,87,MEM,PFN,417,-3
2007,11,1,4,1100,1846,B6,304,463,LGB,IAD,2277,-5
2007,9,12,3,550,809,YV,2704,145,MFR,PHX,854,1
2007,9,27,4,2040,2330,WN,1039,154,MCO,MHT,1142,-22
2007,10,9,2,1125,1230,WN,1052,66,LAS,SAN,258,-3
2007,11,15,4,1852,2038,EV,4377,106,PIT,ATL,526,16
2007,1,28,7,610,825,AA,2320,133,DFW,ORD,802,-4
2007,5,8,2,1615,2100,AA,1820,178,SAN,DFW,1171,23
2007,10,30,2,1105,1216,US,106,72,LAX,LAS,236,-9
2007,2,6,2,829,1000,EV,4699,74,ATL,GNV,300,-20
2007,2,23,5,1640,1840,YV,7328,112,IAD,JAX,631,24
2007,11,20,2,1130,1959,AA,16,331,SFO,JFK,2586,-3
2007,10,18,4,1910,2036,EV,4463,79,GSO,ATL,306,85
2007,8,5,7,1120,1126,EV,4197,54,ATL,GTR,241,28
2007,10,24,3,1235,1423,OO,3970,162,MSP,SLC,991,-4
2007,11,30,5,610,755,OO,3771,121,RAP,SLC,508,8
2007,6,28,4,947,1038,HA,382,48,HNL,ITO,216,-5
2007,4,1,7,1940,2354,CO,1143,186,DFW,EWR,1372,-22
2007,4,4,3,1339,1556,NW,648,78,MDW,DTW,229,11
2007,9,14,5,2000,2050,MQ,3149,43,LAX,SBP,155,-1
2007,1,7,7,1905,2259,UA,85,341,LAX,HNL,2556,-15
2007,12,27,4,1945,2041,DL,1060,125,SLC,LAX,590,17
2007,1,2,2,600,707,UA,1483,65,LAS,LAX,236,-1
2007,9,13,4,1920,2005,OO,5758,51,SEA,PDX,129,8
2007,3,14,3,1741,1843,YV,2850,69,YUM,PHX,160,16
2007,10,2,2,620,735,WN,137,72,LAX,SMF,373,-2
2007,12,31,1,1120,1255,AA,2055,91,MFE,DFW,468,-6
2007,6,28,4,900,1013,US,643,245,CMH,LAS,1772,-12
2007,6,18,1,851,1021,OO,3720,93,SLC,CPR,320,-4
2007,12,15,6,1759,1919,DL,1123,94,GSO,ATL,306,9
2007,1,6,6,725,809,OH,4956,30,DAY,CVG,64,-19
2007,7,11,3,1600,1700,WN,149,73,DAL,LIT,296,12
2007,12,15,6,1630,1915,WN,1161,267,MDW,OAK,1844,35
2007,5,26,6,1030,1149,YV,7424,55,IAD,LGA,229,-32
2007,4,8,7,1940,2125,US,834,94,CLT,BUF,546,-7
2007,4,29,7,1859,2049,FL,250,107,MCO,RIC,667,-5
2007,11,29,4,835,1013,XE,2880,101,EWR,PWM,284,10
2007,6,6,3,2000,2132,FL,237,88,ATL,RIC,481,-10
2007,3,7,3,1725,2039,UA,1199,343,IAD,TUS,1933,42
2007,9,10,1,615,1220,WN,1748,221,OAK,MDW,1844,-25
2007,3,30,5,1040,1200,MQ,4872,74,PIT,LGA,335,-13
2007,7,20,5,1605,1812,XE,555,121,MSY,MCI,690,-5
2007,10,21,7,1910,2203,XE,2379,151,EWR,SDF,642,-27
2007,2,28,3,700,920,US,986,139,FLL,DCA,899,-2
2007,11,8,4,855,1005,CO,521,129,ATL,IAH,689,7
2007,5,19,6,955,1356,CO,788,174,IAH,DTW,1076,-11
2007,2,10,6,1330,1541,EV,4117,120,ALB,CVG,623,-11
2007,3,27,2,1520,1639,CO,1172,81,EWR,BOS,200,-2
2007,5,7,1,1625,1755,XE,2611,96,GPT,IAH,376,-1
2007,10,4,4,1730,1840,WN,355,63,SJC,ONT,333,24
2007,3,2,5,2140,2243,OO,6232,69,SFO,RDD,199,-1
2007,2,26,1,1545,1935,WN,149,164,PHX,STL,1262,27
2007,3,8,4,1612,1921,DL,494,121,AUS,ATL,813,-132
2007,6,11,1,1739,2039,FL,446,103,MKE,ATL,669,442
2007,12,10,1,740,1331,CO,368,206,PHX,CLE,1737,-30
2007,12,18,2,1100,1205,CO,1124,79,EWR,BOS,200,16
2007,7,23,1,1145,1300,MQ,3052,69,FAT,LAX,209,-8
2007,3,16,5,959,1231,EV,4326,136,ATL,ALB,852,-17
2007,2,7,3,1340,1520,NW,491,118,DTW,PHL,453,26
2007,10,30,2,1410,1600,MQ,3920,99,ICT,ORD,588,-16
2007,9,23,7,1805,1900,AA,344,48,DFW,AUS,190,-7
2007,8,11,6,725,855,WN,939,89,OAK,SAN,446,0
2007,11,11,7,905,1029,B6,262,83,LGB,SMF,387,-10
2007,4,22,7,1620,1800,MQ,4828,107,CLE,LGA,418,2
2007,9,16,7,610,905,OO,3820,105,SBP,SLC,608,-18
2007,8,29,3,1650,1855,WN,1880,117,STL,HOU,687,-11
2007,9,11,2,1130,1425,WN,1626,156,MCO,MHT,1142,-22
2007,8,14,2,1005,1115,MQ,3195,61,LAX,SJC,308,30
2007,6,6,3,1850,2227,DL,133,403,JFK,LAX,2475,80
2007,1,12,5,1055,1325,MQ,4062,81,ORD,BUF,473,-9
2007,3,15,4,2020,2310,WN,1039,168,MCO,MHT,1142,64
2007,5,10,4,1310,1659,NW,959,166,MSP,JAX,1174,-8
2007,4,19,4,1535,1604,HA,354,28,LIH,HNL,102,-6
2007,11,30,5,1918,2055,OO,3824,86,SLC,RAP,508,-15
2007,4,19,4,1605,1705,WN,1894,54,HOU,MSY,303,19
2007,10,28,7,1615,1902,EV,4312,110,PIA,ATL,564,42
2007,3,21,3,750,1551,UA,936,319,SFO,IAD,2419,14
2007,6,23,6,1855,2000,WN,1317,66,PHX,ONT,325,1
2007,2,7,3,1658,1923,DL,1100,136,ATL,BDL,859,40
2007,4,7,6,1838,2035,FL,136,108,DTW,ATL,594,-14
2007,10,11,4,2226,2302,NW,1761,29,DTW,FNT,56,-1
2007,6,23,6,1750,1950,XE,2286,125,EWR,DAY,533,19
2007,3,7,3,915,1155,WN,973,95,SAN,ABQ,628,-7
2007,4,20,5,1000,1115,US,2122,84,LGA,BOS,185,8
2007,8,29,3,905,1019,9E,5651,128,CVG,MSP,596,-8
2007,2,24,6,1550,1710,F9,1914,70,SFO,LAX,337,23
2007,12,9,7,1800,1935,WN,141,86,DAL,STL,546,15
2007,4,1,7,1200,1430,B6,32,146,TPA,JFK,1005,-5
2007,1,25,4,1750,1945,DL,494,94,CLE,ATL,554,-14
2007,4,4,3,919,1116,NW,1577,154,CLT,DTW,500,33
2007,3,26,1,840,914,HA,155,35,OGG,HNL,100,3
2007,11,29,4,740,1019,US,1690,157,FLL,PHL,992,-12
2007,11,11,7,1157,1255,9E,3721,47,DTW,FWA,128,-12
2007,1,7,7,735,1022,US,1837,148,PHL,PBI,951,-16
2007,7,5,4,2120,2230,WN,2164,61,BUR,OAK,325,4
2007,3,21,3,630,735,WN,423,71,BWI,BUF,281,2
2007,7,4,3,1840,2335,AA,2246,179,LAX,AUS,1242,-1
2007,3,15,4,1710,2006,DL,1806,291,BWI,SLC,1864,0
2007,8,4,6,1310,1428,OO,6488,90,LAX,RNO,390,12
2007,5,5,6,900,1120,B6,1265,126,BOS,CMH,640,-17
2007,5,18,5,1835,2050,WN,1113,74,LAS,SLC,368,44
2007,1,29,1,1810,1931,CO,1807,146,TPA,IAH,787,-1
2007,10,15,1,1240,1631,CO,1188,128,ORD,EWR,719,-44
2007,7,14,6,600,850,AA,1306,105,DEN,DFW,641,-8
2007,12,3,1,1100,1400,DL,1614,114,DFW,ATL,732,-6
2007,4,26,4,855,1005,MQ,3760,69,HOU,DFW,247,-9
2007,2,23,5,910,1055,WN,2780,92,PHX,DEN,602,-12
2007,12,10,1,1356,1532,EV,4274,147,ATL,CRP,876,-16
2007,8,5,7,2030,2255,CO,1888,258,IAH,SEA,1874,3
2007,1,6,6,845,1224,CO,548,421,EWR,SFO,2565,20
2007,5,2,3,800,954,US,881,118,LGA,CLT,544,-2
2007,3,25,7,1545,1700,XE,2305,74,BTR,IAH,253,-4
2007,3,10,6,1000,1248,OH,5581,180,BOS,SAV,901,32
2007,12,18,2,600,658,US,1219,55,RDU,CLT,130,-3
2007,12,21,5,845,1018,UA,477,153,DEN,SMF,910,-4
2007,4,23,1,745,1241,CO,1484,230,IAH,JFK,1417,-8
2007,11,29,4,620,755,OO,3917,79,GTF,SLC,463,-19
2007,3,2,5,1025,1625,AA,354,250,LAX,ORD,1745,44
2007,6,8,5,1715,1830,WN,538,194,STL,PHX,1262,180
2007,1,19,5,1407,1519,YV,7165,131,MDT,ORD,594,26
2007,12,2,7,1315,1430,WN,1574,107,PHL,PIT,267,35
2007,10,6,6,1720,1831,UA,1441,135,DEN,ONT,819,3
2007,9,17,1,745,953,EV,4799,105,EWR,CVG,569,21
2007,1,28,7,740,900,WN,1565,77,BHM,STL,410,-7
2007,10,22,1,1915,2340,WN,1446,161,PHX,OMA,1037,17
2007,5,17,4,1815,1945,FL,497,113,BOS,BWI,370,41
2007,4,11,3,1052,1359,CO,339,196,MIA,EWR,1086,12
2007,2,11,7,845,958,UA,846,54,IAD,LGA,229,-26
2007,5,4,5,2040,2150,MQ,4617,77,BOS,JFK,187,2
2007,2,17,6,1541,1828,US,208,104,SJC,PHX,621,76
2007,5,27,7,1009,1152,YV,2760,85,PHX,CLD,306,68
2007,11,17,6,700,905,US,59,109,BOI,PHX,735,-19
2007,7,10,2,913,1121,9E,3714,126,DTW,SAV,706,-5
2007,7,13,5,1858,2147,AS,88,158,SEA,SAN,1050,6
2007,5,23,3,1300,1334,HA,529,30,OGG,HNL,100,-12
2007,9,7,5,1735,1932,XE,2619,160,GRR,IAH,1042,-27
2007,2,15,4,1314,1419,9E,5619,63,MSP,FSD,197,63
2007,8,12,7,1107,1135,OO,3831,92,SLC,LWS,461,1
2007,8,18,6,926,1134,9E,3730,103,DTW,CHS,668,-28
2007,8,30,4,1600,1734,DL,96,107,MCO,ATL,403,7
2007,10,24,3,1219,1305,YV,7274,126,IAD,BNA,542,17
2007,12,11,2,1910,2100,WN,2634,97,RDU,TPA,587,-1
2007,4,12,4,1030,1145,DL,1916,65,LGA,BOS,185,22
2007,8,10,5,1055,1200,XE,3153,125,ATL,IAH,689,-4
2007,5,30,3,835,1040,HA,11,116,SFO,HNL,2398,101
2007,11,19,1,1310,1437,DL,34,81,MCO,ATL,403,-9
2007,8,8,3,1943,2304,OO,3756,138,SLC,FAR,865,-6
2007,11,25,7,1231,1415,FL,186,135,RSW,ATL,515,27
2007,12,21,5,1850,1945,WN,2019,50,JAX,TPA,180,0
2007,2,14,3,908,1242,UA,346,139,PDX,DEN,992,-17
2007,3,26,1,1615,1920,UA,29,370,JFK,LAX,2475,1
2007,8,17,5,1725,2030,WN,77,377,PHL,LAX,2401,144
2007,8,24,5,1110,1413,UA,11,402,JFK,SFO,2586,31
2007,9,23,7,850,1100,MQ,4071,65,ORD,SDF,286,-7
2007,9,21,5,745,919,DL,1021,88,LEX,ATL,303,-10
2007,8,20,1,1320,1500,CO,1177,208,BOS,EWR,200,172
2007,2,14,3,1525,1635,MQ,3526,60,HOU,DFW,247,-13
2007,7,11,3,1350,1647,FL,434,108,MCI,ATL,692,50
2007,10,26,5,1355,1515,AA,1259,136,ATL,DFW,732,-8
2007,7,9,1,815,917,CO,7,59,SAT,IAH,191,-9
2007,8,9,4,1537,1734,EV,4810,93,ATL,SBN,566,105
2007,5,21,1,1615,1822,B6,1097,103,JFK,CMH,483,-1
2007,3,22,4,615,726,DL,749,67,JAX,ATL,270,-9
2007,4,19,4,1121,1818,NW,1190,240,LAS,DTW,1750,0
2007,7,23,1,1145,1250,MQ,3276,65,ABI,DFW,158,4
2007,3,13,2,1132,1312,FL,188,92,ATL,RSW,515,-18
2007,10,21,7,1235,1425,WN,1134,102,HOU,STL,687,-9
2007,11,16,5,1330,1520,AA,1441,242,DFW,SFO,1464,46
2007,6,3,7,745,919,US,1073,129,CLT,TPA,508,36
2007,3,7,3,1425,1535,WN,40,62,MSY,HOU,303,-4
2007,10,10,3,1845,2055,WN,557,223,BWI,DEN,1491,-24
2007,1,15,1,925,1115,AA,1717,220,DFW,OAK,1456,0
2007,9,25,2,1825,2201,NW,634,171,MEM,LGA,963,31
2007,10,25,4,625,1505,UA,170,368,SFO,BOS,2704,24
2007,3,25,7,830,934,DL,272,58,SAV,ATL,215,-10
2007,4,28,6,2045,2221,UA,419,164,DEN,PDX,992,18
2007,4,17,2,1805,1910,WN,532,66,PHX,ONT,325,-3
2007,2,2,5,845,1011,US,943,88,DCA,CLT,331,-4
2007,12,1,6,1320,1525,WN,2377,53,PDX,BOI,344,0
2007,12,14,5,1010,1247,AS,515,146,BUR,SEA,937,-19
2007,5,24,4,1430,1559,NW,1471,83,MSP,MOT,449,-7
2007,2,15,4,1400,1600,WN,2771,104,SEA,OAK,671,54
2007,11,7,3,1805,2000,WN,2100,166,HOU,PHX,1020,-8
2007,6,10,7,2013,2230,UA,563,244,ORD,SNA,1726,-14
2007,12,24,1,1035,1305,B6,822,132,MCO,JFK,944,18
2007,7,20,5,1437,1604,UA,1233,76,DEN,BIL,455,109
2007,10,9,2,900,1147,UA,382,100,ORD,IAD,589,-8
2007,4,14,6,1800,48,NW,1198,232,LAS,DTW,1750,6
2007,5,8,2,1005,1200,WN,101,95,BHM,HOU,570,-23
2007,10,17,3,1823,1950,OO,6434,92,SFO,EUG,451,22
2007,7,14,6,1625,1735,WN,48,58,MSY,HOU,303,-14
2007,9,5,3,1700,1823,B6,265,81,SMF,LGB,387,-10
2007,8,11,6,1305,1400,WN,1278,55,TUL,MCI,223,0
2007,8,29,3,2110,2235,WN,613,76,MHT,BWI,377,-16
2007,2,10,6,1235,1516,FL,585,154,ROC,MCO,1033,-9
2007,5,11,5,1347,1640,EV,4190,128,XNA,ATL,589,8
2007,4,9,1,955,1135,WN,1675,89,MDW,BHM,570,-10
2007,10,29,1,1423,1557,NW,233,84,DCA,DTW,405,-16
2007,5,12,6,1540,1805,AA,1099,159,MIA,SJU,1045,14
2007,9,3,1,1558,1645,HA,263,53,ITO,HNL,216,6
2007,5,4,5,1548,1735,OH,5624,110,CVG,ALB,623,2
2007,10,25,4,840,1010,EV,4531,105,ATL,GNV,300,20
2007,6,14,4,1635,1750,WN,105,144,JAN,HOU,359,143
2007,7,25,3,835,1206,YV,2604,151,IAH,CLT,913,-12
2007,5,11,5,1705,1939,UA,917,341,IAD,SEA,2306,3
2007,6,24,7,1940,2220,AS,524,152,SEA,LAX,954,-7
2007,3,26,1,610,735,WN,1402,79,LAS,SJC,386,-3
2007,11,23,5,915,1027,OO,5702,75,SBA,SJC,234,-7
2007,8,5,7,1740,1956,DL,69,325,ATL,SFO,2139,18
2007,9,5,3,1535,1655,WN,108,80,RDU,PHL,336,-4
2007,11,16,5,1600,1655,WN,40,54,HOU,DAL,239,2
2007,9,2,7,1920,2157,9E,5910,96,MEM,CLT,512,-4
2007,2,10,6,638,926,UA,1430,98,LAS,DEN,629,-17
2007,5,7,1,1655,1815,WN,120,73,HOU,OKC,419,8
2007,1,4,4,855,1122,XE,3128,134,EWR,CAE,602,-13
2007,6,3,7,1150,1418,OH,5636,155,PBI,CVG,892,7
2007,9,16,7,645,846,EV,4803,131,SBN,ATL,566,5
2007,2,25,7,1555,1942,B6,471,225,BOS,SJC,2689,25
2007,3,21,3,1935,2038,B6,287,63,LAS,LGB,231,-6
2007,8,31,5,1930,2042,UA,569,119,CLT,ORD,599,-17
2007,10,25,4,1330,1425,WN,983,51,DAL,SAT,248,3
2007,3,7,3,1819,2113,YV,2833,108,OAK,PHX,646,15
2007,12,9,7,1530,1650,CO,1597,190,IAH,LAS,1222,6
2007,9,14,5,820,1007,NW,1654,163,RDU,MSP,981,-10
2007,2,21,3,930,1050,US,1950,76,RDU,PHL,336,-10
2007,11,4,7,1430,1527,YV,2867,50,PHX,YUM,160,23
2007,7,6,5,1305,1640,AA,1978,151,SLC,DFW,988,-7
2007,10,20,6,1530,1640,MQ,4049,68,ORD,RST,268,-5
2007,5,30,3,1740,1925,MQ,4736,106,LGA,RDU,431,-4
2007,11,16,5,1900,2314,DL,427,382,JFK,PHX,2153,50
2007,1,15,1,1750,1920,WN,2787,185,ISP,MDW,765,36
2007,1,27,6,1032,1134,YV,7211,55,PIT,IAD,183,-13
2007,10,23,2,2115,2134,OH,5224,87,CVG,GRB,416,8
2007,6,26,2,950,1144,EV,4760,105,ATL,CLE,554,26
2007,2,27,2,1755,1924,EV,4855,75,CRW,ATL,363,31
